stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,wheelchair_boarding
859,58070,"William Street & Jefferson Avenue",,42.885118,-78.853513,1,0
860,58073,"William Street & John Paul Court",,42.885019,-78.841770,1,0
861,58080,"William Street & Kennedy Road",,42.884238,-78.776161,1,0
862,58090,"William Street & Lewis Street",,42.884858,-78.829602,1,0
863,58100,"William Street & Lewis Street",,42.884948,-78.829553,1,0
864,58120,"William Street & Mansion Road",,42.884367,-78.781183,1,0
865,58130,"William Street & Metcalfe Street",,42.884940,-78.833962,1,0
868,58790,"Wohlers Avenue & Riley Street",,42.909169,-78.848011,1,0
871,58710,"Wohlers Avenue & Butler Avenue",,42.916028,-78.848002,1,0
872,58720,"Wohlers Avenue & Dodge Street",,42.905459,-78.848001,1,0
873,58730,"Wohlers Avenue & East Ferry Street",,42.914469,-78.848013,1,0
874,58740,"Wohlers Avenue & East Utica Street",,42.910819,-78.848032,1,0
876,58410,"William Street & Williamstown",,42.883899,-78.761242,1,0
877,58780,"Wohlers Avenue & Northland Avenue",,42.919040,-78.847961,1,0
878,58650,"Winspear Avenue & Suffolk Street",,42.948860,-78.810522,1,0
879,58800,"Wohlers Avenue & Winslow Avenue",,42.912918,-78.848013,1,0
881,58812,"Woodridge Drive & Creekside Drive",,43.030928,-78.815472,1,0
883,58840,"York Street & West Avenue",,42.903198,-78.888423,1,0
885,58842,"201 Youngs Road",,42.947018,-78.724673,1,0
886,58870,"Youngs Road & ECC North Campus",,42.960780,-78.723443,1,0
887,58770,"Wohlers Avenue & Northampton Street",,42.907238,-78.848021,1,0
888,58600,"Winspear Avenue & Bailey Avenue",,42.948988,-78.812992,1,0
890,58460,"Williams Road & Niagara Falls Boulevard",,43.099298,-78.940771,1,0
892,58490,"Williams Road & Sawyer Drive",,43.091318,-78.940682,1,0
893,58530,"Williams Road & Summit Mall",,43.089509,-78.934070,1,0
894,58540,"Williams Road & Summit Park Med Center",,43.086158,-78.940581,1,0
895,58550,"Williams Road & Summit Park Med Center",,43.086120,-78.940930,1,0
896,58570,"260 Winspear Avenue",,42.948977,-78.817922,1,0
898,58590,"Winspear Avenue & Bailey Avenue",,42.948879,-78.813041,1,0
899,58660,"Winspear Avenue & Suffolk Street",,42.948988,-78.810274,1,0
900,58610,"Winspear Avenue & Eggert Road",,42.948829,-78.803701,1,0
901,58613,"Winspear Avenue & Main Street",,42.951087,-78.825072,1,0
902,58620,"Winspear Avenue & Main Street",,42.951370,-78.825373,1,0
903,58630,"Winspear Avenue & Orleans Street",,42.948818,-78.806460,1,0
904,58640,"Winspear Avenue & Orleans Street",,42.948988,-78.806013,1,0
905,58643,"Winspear Avenue & Parkridge Avenue",,42.949219,-78.821331,1,0
906,58644,"Winspear Avenue & Parkridge Avenue",,42.949238,-78.821881,1,0
907,57940,"William Street & Fillmore Avenue",,42.885058,-78.839732,1,0
908,58580,"261 Winspear Avenue",,42.949109,-78.817251,1,0
910,57143,"Wehrle Drive & Ingram Micro",,42.956647,-78.727743,1,0
911,57165,"Wehrle Drive & M&T Bank",,42.949668,-78.741562,1,0
912,57166,"Wehrle Drive & Monroe Drive",,42.956288,-78.736871,1,0
913,57210,"Wehrle Drive & South Harvest Street",,42.949668,-78.750843,1,0
914,57230,"Wehrle Drive & Union Road",,42.949668,-78.753981,1,0
915,57240,"Wehrle Drive & Wehrle Drive",,42.949588,-78.754243,1,0
918,57370,"West Avenue & Carolina Street",,42.893920,-78.880122,1,0
919,57110,"Wehrle Drive & Garrison Road",,42.955877,-78.737803,1,0
920,57390,"West Avenue & Hudson Street",,42.898058,-78.883793,1,0
921,57400,"West Avenue & Hudson Street",,42.898529,-78.884463,1,0
922,57410,"West Avenue & Jersey Street",,42.901628,-78.887413,1,0
923,57420,"West Avenue & Maryland Street",,42.896518,-78.882322,1,0
924,57430,"West Avenue & Maryland Street",,42.897068,-78.883093,1,0
926,57440,"West Avenue & Pennsylvania Sreet",,42.900269,-78.885761,1,0
929,57043,"Wehrle Drive & Brookside Drive",,42.953480,-78.737331,1,0
930,56890,"Washington Street & Seneca Street",,42.880320,-78.874953,1,0
931,56900,"Washington Street & Seneca Street",,42.880599,-78.875052,1,0
932,56930,"Washington Street & Swan Street",,42.881819,-78.874632,1,0
933,56940,"Washington Street & South Division Street",,42.882400,-78.874280,1,0
934,56950,"Washington Street & South Division Street",,42.882800,-78.874281,1,0
935,56980,"Webster Street & Tremont Street",,43.022767,-78.877581,1,0
936,56983,"1141 Wehrle Drive",,42.949547,-78.741133,1,0
937,56984,"1955 Wehrle Drive",,42.956609,-78.721872,1,0
938,57140,"Wehrle Drive & Ingram Micro",,42.956779,-78.726682,1,0
939,56990,"Wehrle Drive & Aero Drive",,42.950449,-78.737471,1,0
940,57120,"Wehrle Drive & Garrison Road",,42.956179,-78.737991,1,0
941,57050,"Wehrle Drive & Cayuga Road",,42.949569,-78.745281,1,0
942,57060,"Wehrle Drive & Cayuga Road",,42.949679,-78.745153,1,0
944,57073,"Wehrle Drive & Creek Drive",,42.952118,-78.736961,1,0
945,57074,"Wehrle Drive & Columbia Drive",,42.956628,-78.735392,1,0
946,57100,"Wehrle Drive & Earhart Drive",,42.956549,-78.714991,1,0
947,57103,"Wehrle Drive & Element Road",,42.956669,-78.721190,1,0
948,57460,"West Avenue & Virginia Street",,42.895460,-78.881593,1,0
949,56985,"1740 Wehrle Drive",,42.956738,-78.728173,1,0
950,57840,"William Street & Detroit Street",,42.885088,-78.841822,1,0
952,57780,"William Street & Cayuga Creek Road",,42.883770,-78.759411,1,0
953,57790,"William Street & Cedar Street",,42.885069,-78.860772,1,0
954,57800,"William Street & Ceil Drive",,42.883940,-78.766552,1,0
955,57803,"William Street & Charles Street",,42.884518,-78.795561,1,0
956,57805,"William Street & Charles Street",,42.884628,-78.795403,1,0
957,57806,"William Street & Claude Drive",,42.884488,-78.793751,1,0
958,57807,"William Street & Claude Drive",,42.884567,-78.793261,1,0
959,57740,"William Street & Bud Mill Drive",,42.884869,-78.818012,1,0
960,57820,"William Street & Depot Street",,42.884858,-78.827482,1,0
961,57730,"William Street & Bud Mill Drive",,42.884789,-78.818263,1,0
962,57850,"William Street & Edmund Street",,42.884118,-78.773384,1,0
963,57860,"William Street & Ellicott Street",,42.885768,-78.870943,1,0
964,57880,"William Street & Elm Street",,42.885409,-78.869652,1,0
965,57890,"William Street & Elm Street",,42.885409,-78.869012,1,0
966,57910,"William Street & Emslie Street",,42.885088,-78.849051,1,0
967,57920,"William Street & Emslie Street",,42.885167,-78.848800,1,0
968,57930,"William Street & Fillmore Avenue",,42.884989,-78.839684,1,0
969,55030,"Utica Street & Fillmore Avenue",,42.910838,-78.839603,1,0
970,57810,"William Street & Crisfield Avenue",,42.884310,-78.783741,1,0
971,57600,"1890 William Street",,42.885148,-78.800952,1,0
973,57500,"Wheeler Street & Main Street",,43.003018,-78.881483,1,0
974,57520,"Wilkeson Way & LaRivere Drive",,42.880298,-78.883053,1,0
977,57550,"William Street & Metcalfe Street",,42.884998,-78.834033,1,0
978,57560,"1164 William Street",,42.884929,-78.827642,1,0
979,57570,"1223 William Street",,42.884850,-78.825903,1,0
980,57770,"William Street & Cass Avenue",,42.884219,-78.781711,1,0
981,57590,"William Street & William Street",,42.885198,-78.801513,1,0
982,57450,"West Avenue & Virgina Street",,42.895139,-78.881112,1,0
983,57620,"281 William Street",,42.884880,-78.861103,1,0
984,57640,"2988 William Street",,42.883880,-78.759963,1,0
985,57650,"William Street & Adams Street",,42.885099,-78.851161,1,0
986,57660,"William Street & Adams Street",,42.885148,-78.850401,1,0
987,57663,"William Street & Alaska Street",,42.884439,-78.789282,1,0
988,57670,"William Street & Babcock Street",,42.884839,-78.824613,1,0
991,57580,"1370 William Street",,42.884888,-78.820462,1,0
992,52100,"South Ogden Street & Clinton Street",,42.871929,-78.801990,1,0
993,51910,"Sycamore Street & Sobieski Street",,42.899820,-78.832451,1,0
994,51920,"Sycamore Street & Spring Street",,42.891558,-78.858471,1,0
995,51930,"Sycamore Street & Spruce Street",,42.890100,-78.863033,1,0
996,51940,"Sycamore Street & Strauss Street",,42.897148,-78.840854,1,0
997,51950,"Sycamore Street & Walnut Street",,42.890618,-78.861933,1,0
998,51980,"South Division Street & Ellicott Street",,42.882148,-78.872521,1,0
999,52000,"South Division Street & Michigan Avenue",,42.881548,-78.869552,1,0
1000,51690,"Sycamore Street & Lathrop Street",,42.900469,-78.830160,1,0
1001,52060,"664 South Ogden Street",,42.878350,-78.801363,1,0
1002,51870,"Sycamore Street & Ruhland Avenue",,42.901699,-78.826271,1,0
1003,52110,"South Ogden Street & Clinton Street",,42.872118,-78.802112,1,0
1004,52155,"South Ogden Street & South Ogden Plaza",,42.880868,-78.801253,1,0
1005,52241,"Thruway Mall & Tops",,42.903749,-78.781790,1,0
1006,52242,"Thruway Mall & Tops",,42.903640,-78.782281,1,0
1007,52243,"Thruway Mall & Wal-Mart",,42.905018,-78.780653,1,0
1008,52244,"Thruway Mall & Wal-Mart",,42.904670,-78.780432,1,0
1009,52245,"9 Thielman Drive",,42.882518,-78.803341,1,0
1010,52290,"Tifft Street & South Park Avenue",,42.847039,-78.823361,1,0
1011,52010,"South Division & Washington Street",,42.882619,-78.874541,1,0
1012,51800,"Sycamore Street & Mortimer Street",,42.892109,-78.856813,1,0
1013,52990,"Transit Road & Dunnigan Road",,43.102487,-78.696732,1,0
1014,51710,"Sycamore Street & Loepere Street",,42.898989,-78.834982,1,0
1015,51720,"Sycamore Street & Loepere Street",,42.899348,-78.834003,1,0
1016,51730,"Sycamore Street & Michigan Avenue",,42.888889,-78.866871,1,0
1017,51740,"Sycamore Street & Michigan Avenue",,42.889198,-78.866390,1,0
1018,51750,"Sycamore Street & Miller Avenue",,42.902428,-78.823931,1,0
1019,51760,"Sycamore Street & Miller Avenue",,42.902689,-78.823473,1,0
1020,51770,"Sycamore Street & Mills Street",,42.898348,-78.836842,1,0
1021,51900,"Sycamore Street & Sobieski Street",,42.899650,-78.832912,1,0
1022,51790,"Sycamore Street & Monroe Street",,42.893569,-78.852124,1,0
1023,51890,"Sycamore Street & Sherman Street",,42.895079,-78.847374,1,0
1024,51810,"Sycamore Street & Mortimer Street",,42.892289,-78.856550,1,0
1025,51820,"Sycamore Street & North Pine Street",,42.889349,-78.865312,1,0
1026,51830,"Sycamore Street & Oak Street",,42.888168,-78.869621,1,0
1027,51833,"Sycamore Street & Oberlin Avenue",,42.902160,-78.825082,1,0
1028,51840,"Sycamore Street & Emerson High School",,42.903719,-78.820330,1,0
1029,51850,"Sycamore Street & Pratt Street",,42.891489,-78.859320,1,0
1030,51860,"Sycamore Street & Reed Street",,42.896540,-78.842691,1,0
1032,51780,"Sycamore Street & Mills Street",,42.898597,-78.836373,1,0
1035,52650,"Tonawanda Street & Ross Avenue",,42.954178,-78.906002,1,0
1036,52660,"Tonawanda Street & Royal Avenue",,42.952288,-78.905302,1,0
1037,52680,"Tonawanda Street & Vulcan Street",,42.958878,-78.908473,1,0
1038,52683,"Tonawanda Street & Vulcan Street",,42.958818,-78.908571,1,0
1039,52690,"Saunders Settlement Road & BOCES",,43.145959,-78.864671,1,0
1040,52700,"Saunders Settlement Road & NCCC",,43.146348,-78.877213,1,0
1041,52710,"Tracy Street & Carolina Street",,42.893679,-78.879282,1,0
1042,52630,"Tonawanda Street & Riverside Avenue",,42.952838,-78.905303,1,0
1043,52730,"Tracy Street & Elmwood Avenue",,42.893459,-78.878023,1,0
1044,52620,"Tonawanda Street & Review Place",,42.946980,-78.902480,1,0
1045,52830,"Transit Road & Bartz Road",,43.096168,-78.696760,1,0
1046,52833,"Transit Road & Bartz Road",,43.096719,-78.697033,1,0
1047,52840,"Transit Road & Broadway",,42.902217,-78.696911,1,0
1048,52850,"Transit Road & Casey Road",,43.023329,-78.697121,1,0
1049,52900,"Transit Road & Clarence Mall",,42.966789,-78.696690,1,0
1050,55050,"Utica Street & Humboldt Parkway",,42.910888,-78.842861,1,0
1051,52970,"Transit Road & Donner Road",,43.124229,-78.696762,1,0
1052,55000,"Utica Street & Elmwood Avenue",,42.911208,-78.877752,1,0
1053,52720,"Tracy Street & Elmwood Avenue",,42.893339,-78.877941,1,0
1054,52520,"Tonawanda Street & Hertel Avenue",,42.943138,-78.900364,1,0
1055,51670,"Sycamore Street & Johnson Street",,42.894939,-78.847992,1,0
1057,52360,"Tonawanda Street & Arthur Street",,42.945878,-78.901772,1,0
1058,52370,"Tonawanda Street & Arthur Street",,42.945889,-78.901903,1,0
1059,52400,"Tonawanda Street & Crowley Avenue",,42.953748,-78.906061,1,0
1060,52430,"Tonawanda Street & Esser Avenue",,42.955960,-78.906893,1,0
1061,52440,"Tonawanda Street & Esser Avenue",,42.956288,-78.907272,1,0
1062,52470,"Tonawanda Street & Garfield Street",,42.944840,-78.901244,1,0
1063,52640,"Tonawanda Street & Roesch Avenue",,42.957349,-78.907550,1,0
1064,52510,"Tonawanda Street & Hertel Avenue",,42.943130,-78.900484,1,0
1065,52330,"839 Tonawanda Street",,42.951389,-78.904563,1,0
1066,52530,"Tonawanda Street & Hotling Drive",,42.957609,-78.907930,1,0
1069,52560,"Tonawanda Street & Laird Avenue",,42.955028,-78.906633,1,0
1070,52580,"Tonawanda Street & Ontario Street",,42.949577,-78.903643,1,0
1071,52590,"Tonawanda Street & Ontario Street",,42.949838,-78.903940,1,0
1072,52600,"Tonawanda Street & Prairie Avenue",,42.950819,-78.904672,1,0
1073,52610,"Tonawanda Street & Rano Street",,42.947218,-78.902452,1,0
1074,52480,"Tonawanda Street & Garfield Street",,42.944848,-78.901371,1,0
1076,51022,"Steelawanna Avenue & Homestead Street",,42.825438,-78.845821,1,0
1077,51023,"Steelawanna Avenue & Odell Street",,42.821108,-78.847243,1,0
1078,51024,"Steelawanna Avenue & Ridge Road",,42.827200,-78.845424,1,0
1079,51025,"Steelawanna Avenue & Ridge Road",,42.827189,-78.845513,1,0
1080,51026,"Steelawanna Avenue & Wilson Avenue",,42.822089,-78.847161,1,0
1081,51027,"Steelawanna Avenue & Wilson Avenue",,42.824328,-78.846173,1,0
1082,51040,"St. Francis Road & Big Tree Road",,42.772600,-78.860712,1,0
1083,51700,"Sycamore Street & Lathrop Street",,42.900699,-78.829732,1,0
1084,51070,"St. Francis Drive & St Francis High School",,42.768837,-78.863822,1,0
1086,51090,"Summer Street & Ashland Avenue",,42.904738,-78.879292,1,0
1087,51100,"Summer Street & Ashland Avenue",,42.904788,-78.878563,1,0
1088,51110,"Summer Street & Delaware Avenue",,42.904670,-78.872563,1,0
1089,51120,"Summer Street & Delaware Avenue",,42.904727,-78.872001,1,0
1090,51130,"Summer Street & Elmwood Avenue",,42.904719,-78.877373,1,0
1091,51140,"Summer Street & Elmwood Avenue",,42.904780,-78.876872,1,0
1092,51150,"Summer Street & Linwood Avenue",,42.904629,-78.870502,1,0
1093,51160,"Summer Street & Linwood Avenue",,42.904708,-78.869910,1,0
1094,51050,"St. Francis Drive & Camp Road",,42.766908,-78.865523,1,0
1095,50800,"South Park Avenue & Woodside Avenue",,42.842268,-78.823861,1,0
1096,50710,"South Park Avenue & Tift Street",,42.846628,-78.823622,1,0
1097,50720,"South Park Avenue & Tift Street",,42.847300,-78.823841,1,0
1098,50723,"South Park Avenue & Town Hall",,42.728728,-78.825752,1,0
1099,50730,"South Park Avenue & Trowbridge Street",,42.852369,-78.825801,1,0
1100,50740,"South Park Avenue & Van Rensselaer Street",,42.869288,-78.852240,1,0
1101,50750,"South Park Avenue & Van Rensselaer Street",,42.869427,-78.852882,1,0
1102,50760,"South Park Avenue & Van Wyck Street",,42.806108,-78.823964,1,0
1103,50779,"South Park Avenue & Warsaw Avenue",,42.814449,-78.823911,1,0
1104,51021,"Steelawanna Avenue & Homestead Street",,42.825008,-78.845843,1,0
1105,50790,"South Park Avenue & Woodside Avenue",,42.841910,-78.823673,1,0
1110,50900,"Starin Avenue & Kenmore Avenue",,42.958349,-78.843711,1,0
1114,51200,"Summer Street & Norwood Avenue",,42.904788,-78.879973,1,0
1115,50780,"South Park Avenue & Warsaw Avenue",,42.814797,-78.824031,1,0
1116,51580,"Sycamore Street & Fox Street",,42.895679,-78.845540,1,0
1117,51170,"Summer Street & Main Street",,42.904689,-78.868661,1,0
1118,51460,"Sweet Home Road & Pheasant Run Road",,43.042078,-78.799610,1,0
1119,51461,"Sweet Home Road & Pheasant Run Road",,43.042369,-78.799683,1,0
1120,51500,"Sycamore Street & Adams Street",,42.894109,-78.850654,1,0
1121,51510,"Sycamore Street & Ash Street",,42.889900,-78.864130,1,0
1122,51520,"Sycamore Street & Elm Street",,42.888398,-78.868460,1,0
1123,51530,"Sycamore Street & Elm Street",,42.888700,-78.868043,1,0
1124,51540,"Sycamore Street & Emerson High School",,42.903500,-78.820541,1,0
1125,51410,"Swan Street & Cedar Street",,42.879448,-78.861571,1,0
1126,51570,"Sycamore Street & Fillmore Avenue",,42.897770,-78.838971,1,0
1127,51400,"Swan Street & Spring Street",,42.878758,-78.857582,1,0
1128,51590,"Sycamore Street & Grey Street",,42.894279,-78.849863,1,0
1129,51600,"Sycamore Street & Guilford Street",,42.896449,-78.843092,1,0
1130,51610,"Sycamore Street & Herman Street",,42.895849,-78.844881,1,0
1131,51620,"Sycamore Street & Hickory Street",,42.890719,-78.861072,1,0
1132,51630,"Sycamore Street & Howlett Street",,42.901119,-78.828090,1,0
1133,51640,"Sycamore Street & Howlett Street",,42.901299,-78.827771,1,0
1134,51650,"Sycamore Street & Jefferson Avenue",,42.892928,-78.854182,1,0
1135,51660,"Sycamore Street & Jefferson Avenue",,42.893180,-78.853522,1,0
1136,51560,"Sycamore Street & Fillmore Avenue",,42.897479,-78.839703,1,0
1138,52980,"Transit Road & Donner Road",,43.124568,-78.696972,1,0
1139,51210,"Summer Street & Oakland Place",,42.904708,-78.875383,1,0
1140,51220,"Summer Street & Oakland Place",,42.904769,-78.874900,1,0
1141,51230,"Summer Street & Richmond Avenue",,42.904818,-78.881641,1,0
1142,51240,"Sundridge Drive & Cascade Drive",,43.042108,-78.810952,1,0
1143,51250,"Sunridge Drive & East Robinson Road",,43.035370,-78.810413,1,0
1144,51260,"Sundridge Drive & Glenhaven Drive",,43.044939,-78.811361,1,0
1145,51270,"Sundridge Drive & Traverse Boulevard",,43.038798,-78.810412,1,0
1146,51430,"Sweet Home Road & North French Road",,43.034978,-78.799792,1,0
1147,51290,"Swan Street & Pine Street",,42.880098,-78.865231,1,0
1148,51180,"Summer Street & Main Street",,42.904629,-78.868452,1,0
1149,51320,"Swan Street & Franklin Street",,42.882268,-78.877651,1,0
1150,51330,"Swan Street & Hagerman Street",,42.876870,-78.850701,1,0
1151,51340,"Swan Street & Hamburg Street",,42.878520,-78.856193,1,0
1152,51350,"Swan Street & Hickory Street",,42.879180,-78.860033,1,0
1153,51360,"Swan Street & Jefferson Avenue",,42.878229,-78.854494,1,0
1155,51380,"Swan Street & Michigan Avenue",,42.880758,-78.869101,1,0
1156,51398,"Swan Street & Pearl Street",,42.882087,-78.876500,1,0
1157,51280,"Sunridge Drive & Traverse Boulevard",,43.039258,-78.811072,1,0
1158,54460,"Union Road & Forest Drive",,42.861198,-78.754592,1,0
1159,54170,"Union Road & 222 South Union",,42.956009,-78.754782,1,0
1160,54395,"Union Road & Galleria Drive",,42.915749,-78.754382,1,0
1161,54397,"Union Road & Gardenville Parkway",,42.863950,-78.753992,1,0
1162,54400,"Union Road & Gardenville Parkway",,42.864437,-78.754462,1,0
1164,54410,"Union Road & Genesee Street",,42.927839,-78.754002,1,0
1165,54420,"Union Road & Genesee Street",,42.926450,-78.754272,1,0
1166,54430,"Union Road & George Urban Boulevard",,42.918338,-78.754101,1,0
1167,54385,"Union Road & Forest Drive",,42.860960,-78.754224,1,0
1168,54442,"Union Road & George Urban Boulevard",,42.919010,-78.754301,1,0
1174,54500,"Union Road & Kron Avenue",,42.856079,-78.754491,1,0
1176,54540,"Union Road & Main Street",,42.960267,-78.755212,1,0
1178,54440,"Union Road & George Urban Boulevad",,42.922498,-78.754221,1,0
1180,52910,"Transit Road & Cloverleaf Drive",,42.934459,-78.697052,1,0
1181,54200,"4589 Union Road",,42.938879,-78.754121,1,0
1182,54203,"Union Road & UCPA 4680 Union Road",,42.940318,-78.754382,1,0
1183,54204,"4681 Union Road",,42.940329,-78.754142,1,0
1184,54210,"4614 Union Road",,42.938608,-78.754363,1,0
1185,54240,"Union Road & Appletree Transit Center",,42.888587,-78.751301,1,0
1186,54250,"Union Road & Bennett Road",,42.888078,-78.754474,1,0
1188,54387,"Union Road & French Road",,42.865958,-78.753413,1,0
1189,54270,"Union Street & Buffalo Street",,42.717679,-78.828772,1,0
1193,54300,"Union Road & Clearvale Drive",,42.935339,-78.754351,1,0
1194,54310,"Union Road & Cleveland Drive",,42.944489,-78.754191,1,0
1195,54320,"Union Road & Clinton Street",,42.854929,-78.754591,1,0
1196,54330,"Union Road & Clinton Street",,42.855449,-78.754762,1,0
1198,54367,"William Street & Union Road",,42.885159,-78.755640,1,0
1200,54900,"Utica Street & Storz Avenue",,42.910959,-78.850213,1,0
1201,54770,"Union Road & South Union Terrace",,42.954469,-78.754773,1,0
1202,54790,"Union Road & Walden Avenue",,42.907520,-78.754552,1,0
1203,54810,"Union Road & William Street",,42.885650,-78.754540,1,0
1205,54852,"University Drive & Vincentian Drive",,43.135439,-79.041121,1,0
1206,54853,"University Drive & Vincentian Drive",,43.135669,-79.040913,1,0
1207,54860,"Upper Terrace & Pearl Street",,42.879807,-78.877731,1,0
1208,54870,"Utica Street & 178 West Utica Stree",,42.911178,-78.873060,1,0
1210,54890,"Utica Street & Hauf Street",,42.911019,-78.852132,1,0
1212,54910,"Utica Street & Celtic Place",,42.910918,-78.846823,1,0
1213,54920,"Utica Street & Ashland Avenue",,42.911227,-78.879012,1,0
1214,54930,"Utica Street & Ashland Avenue",,42.911359,-78.878353,1,0
1215,54940,"Utica Street & Atlantic Avenue",,42.911378,-78.872554,1,0
1216,54950,"Ferry Street & Baynes Street",,42.915458,-78.885393,1,0
1217,54960,"Utica Street & Celtic Place",,42.911099,-78.846351,1,0
1218,54980,"Utica Street & Delaware Avenue",,42.911178,-78.870692,1,0
1219,54990,"Utica Street & Delaware Avenue",,42.911378,-78.869942,1,0
1220,54880,"Utica Street & 214 West Utica Street",,42.911178,-78.874781,1,0
1221,54650,"Union Road & North Park Avenue",,42.941760,-78.754421,1,0
1222,54153,"193 Union Road",,42.956168,-78.754881,1,0
1223,54570,"Union Road & Maryvale Drive",,42.932867,-78.754032,1,0
1224,54580,"Union Road & Maryvale Drive",,42.933319,-78.754350,1,0
1225,54590,"Union Road & Maryvale HS",,42.936569,-78.754093,1,0
1226,54593,"Union Road & McKesson Parkway",,42.914190,-78.754381,1,0
1227,54610,"Union Road & North Avenue",,42.858148,-78.754413,1,0
1228,54620,"Union Road & North Avenue",,42.858499,-78.754653,1,0
1230,54760,"Union Road & Southgate Plaza",,42.827359,-78.754502,1,0
1231,54640,"Union Road & North Park Avenue",,42.941348,-78.754122,1,0
1233,54660,"Union Road & Peinkofer Drive",,42.937279,-78.754352,1,0
1236,54703,"Union Road & Rosedale Drive",,42.930988,-78.754281,1,0
1237,54705,"Union Road & Rosedale Drive",,42.930730,-78.754021,1,0
1242,54630,"Union Road & Orchard Place",,42.922328,-78.754021,1,0
1243,53420,"Transit Road & North French Road",,43.033698,-78.697142,1,0
1244,53260,"Transit Road & Lockport mall",,43.147359,-78.696781,1,0
1245,53270,"Transit Road & Big Lots Plaza",,43.136478,-78.696983,1,0
1247,53340,"Transit Road & Main Street",,43.168607,-78.697022,1,0
1248,53349,"Transit Road & Maple Road",,42.989977,-78.696923,1,0
1250,53380,"Transit Road & Millersport Highway",,43.082409,-78.696543,1,0
1251,53510,"Transit Road & Robinson Road",,43.132140,-78.696961,1,0
1252,53418,"Transit Road & North French Road",,43.033619,-78.696892,1,0
1254,53430,"Transit Road & North Tonawanda Crk Road",,43.090778,-78.697031,1,0
1255,53440,"Transit Road & Old Post Road West",,43.022789,-78.696912,1,0
1256,53450,"Transit Road & Pleasant View Drive",,42.933980,-78.696693,1,0
1257,53470,"Transit Road & Rapids Road",,43.113720,-78.696700,1,0
1258,53480,"Transit Road & Rehm Road",,42.927537,-78.696801,1,0
1259,54180,"Union Road & 223 South Union Road",,42.954189,-78.754873,1,0
1260,53490,"Transit Road & Rehm Road",,42.928329,-78.697071,1,0
1261,52993,"Transit Road & Dunnigan Road",,43.102959,-78.697031,1,0
1262,53390,"Transit Road & Millersport Highway",,43.083538,-78.697031,1,0
1264,53020,"Transit Road & Eastern Hills Mall",,42.973588,-78.693631,1,0
1265,53021,"Transit Road & Eastern Hills Driveway 1",,42.969307,-78.696703,1,0
1266,53022,"Transit Road & Eastern Hills Driveway 2",,42.971779,-78.696574,1,0
1268,53040,"Transit Road & Fisk Road",,43.113558,-78.697013,1,0
1269,53045,"Transit Road & Bank of America",,42.847889,-78.698630,1,0
1272,53223,"Transit Road & Lee Street",,42.924868,-78.697093,1,0
1274,53200,"Transit Road & Klein Road",,42.999640,-78.697113,1,0
1275,53110,"Transit Road & West Genesee Street",,43.167769,-78.696982,1,0
1278,53150,"Transit Road & High Street",,43.164560,-78.696743,1,0
1279,53160,"Transit Road & West High Street",,43.164900,-78.696931,1,0
1280,53165,"Transit Road & Home Depot Plaza",,43.146918,-78.696962,1,0
1282,53500,"Transit Road & Robinson Road",,43.132759,-78.696723,1,0
1283,53080,"Transit Road & French Road (Cheek)",,42.918949,-78.697031,1,0
1284,54000,"West Tupper Street & Main Street",,42.893268,-78.872290,1,0
1285,53520,"Transit Road & Roll Road",,43.000357,-78.696923,1,0
1286,53840,"Transit Road & Willow Street",,43.160658,-78.696890,1,0
1293,53760,"Transit Road & Willow Street",,43.160329,-78.696773,1,0
1295,53790,"Transit Road & Big Lots Plaza",,43.136228,-78.696793,1,0
1296,54030,"Two Mile Creek Road & Desmond Drive",,42.977230,-78.909873,1,0
1297,54040,"Two Mile Creek Road & Desmond Drive",,42.978068,-78.909572,1,0
1298,54050,"Two Mile Creek Road & Kenmore Avenue",,42.975339,-78.910462,1,0
1299,54080,"Two Mile Creek Road & Grand Island Boulevard",,42.979838,-78.907553,1,0
1300,54090,"Two Mile Creek Road & Grand Island Boulevard",,42.980370,-78.907512,1,0
1301,54100,"Two Mile Creek Road & Kenmore Avenue",,42.975339,-78.910582,1,0
1302,54110,"Two Mile Creek Road & Oakview Drive",,42.978619,-78.908793,1,0
1303,54120,"Two Mile Creek Road & Oakview Drive",,42.978868,-78.908821,1,0
1306,53530,"Transit Road & Ruhlmann Road",,43.151059,-78.696764,1,0
1307,53540,"Transit Road & Ruhlmann Road",,43.151398,-78.697012,1,0
1308,53560,"Transit Road & Sheridan Drive",,42.979178,-78.696801,1,0
1309,53620,"Transit Road & Strauss Road",,43.142169,-78.696772,1,0
1310,53630,"Transit Road & Strauss Road",,43.142778,-78.696980,1,0
1311,53635,"Transit Road & Summit Street",,43.154799,-78.696730,1,0
1312,53640,"Transit Road & Summit Street",,43.155169,-78.696941,1,0
1314,53650,"Transit Road & South Tonawanda Crk Road",,43.084919,-78.696774,1,0
1317,53723,"Transit Road & Wal-Mart",,42.983888,-78.696751,1,0
1318,53730,"Transit Road & Walnut Street",,43.167369,-78.696760,1,0
1320,6914,"Buffalo Street & West Highland Avenue",,42.759518,-78.745410,1,0
1321,6803,"Buffalo Avenue & Occidental Chemical 2",,43.078589,-79.005492,1,0
1322,6804,"Buffalo Avenue & Occidental Chemical 3",,43.079458,-79.008650,1,0
1323,6805,"Buffalo Avenue & Occidental Chemical 4",,43.080908,-79.013130,1,0
